,IncGeo_WardName,DelayCodeId,tmoyCodeId,tmedCodeId,tstdCodeId,tminCodeId,tmaxCodeId
894,TOWNFIELD,8.0,433.5,433.5,75.66042558696059,380.0,487.0
895,TOWNFIELD,9.0,405.5,405.0,29.08034846191955,378.0,434.0
896,TOWNFIELD,13.0,577.0,577.0,0.0,577.0,577.0
897,TOWNFIELD,10.0,392.0,392.0,0.0,392.0,392.0
898,LONDON BRIDGE & WEST BERMONDSEY,0.0,238.65925925925927,240.0,59.62817414499309,17.0,358.0
899,LONDON BRIDGE & WEST BERMONDSEY,12.0,481.0,435.0,154.96834354151173,362.0,1027.0
900,LONDON BRIDGE & WEST BERMONDSEY,9.0,479.2,463.0,86.27298865478447,369.0,697.0
901,LONDON BRIDGE & WEST BERMONDSEY,5.0,566.25,512.0,149.31482400172686,461.0,780.0
902,LONDON BRIDGE & WEST BERMONDSEY,7.0,539.0,539.0,0.0,539.0,539.0
903,LONDON BRIDGE & WEST BERMONDSEY,11.0,1147.0,1147.0,0.0,1147.0,1147.0
904,LONDON BRIDGE & WEST BERMONDSEY,13.0,422.0,422.0,0.0,422.0,422.0
905,NORTHWOOD,12.0,449.4736842105263,430.0,79.72116861689811,362.0,837.0
906,NORTHWOOD,0.0,302.92857142857144,318.0,51.170872458394825,101.0,360.0
907,NORTHWOOD,5.0,375.0,375.0,0.0,375.0,375.0
908,NORTHWOOD,9.0,562.8,590.0,104.90328879496582,433.0,692.0
909,NORTHWOOD,8.0,606.5,606.5,28.991378028648448,586.0,627.0
910,NORTHWOOD,10.0,537.0,537.0,0.0,537.0,537.0
911,NORTHWOOD,11.0,409.0,409.0,0.0,409.0,409.0
912,NORTHWOOD,13.0,873.0,873.0,0.0,873.0,873.0
913,PECKHAM,8.0,401.5,401.5,34.64823227814083,377.0,426.0
914,PECKHAM,0.0,221.63779527559055,215.0,60.05416461132488,85.0,358.0
915,PECKHAM,12.0,515.6363636363636,446.0,142.1676986711628,367.0,766.0
916,PECKHAM,7.0,546.0,546.0,0.0,546.0,546.0
917,PECKHAM,3.0,396.0,396.0,0.0,396.0,396.0
918,PECKHAM,9.0,405.6,377.0,55.40126352349737,363.0,498.0
919,PECKHAM,5.0,754.0,754.0,0.0,754.0,754.0
920,EAST HAM CENTRAL,0.0,242.20945945945945,245.5,63.9394115181244,6.0,357.0
921,EAST HAM CENTRAL,12.0,451.9,408.5,91.5543554398151,361.0,732.0
922,EAST HAM CENTRAL,5.0,476.3333333333333,493.0,106.97819092382024,362.0,574.0
923,EAST HAM CENTRAL,9.0,510.8333333333333,488.5,96.47262133199588,426.0,663.0
924,EAST HAM CENTRAL,7.0,613.5,613.5,144.95689014324225,511.0,716.0
925,EAST HAM CENTRAL,6.0,689.0,689.0,0.0,689.0,689.0
926,EAST HAM CENTRAL,11.0,488.0,488.0,0.0,488.0,488.0
927,BUNHILL,0.0,237.09420289855072,238.0,66.96913614745567,4.0,358.0
928,BUNHILL,9.0,446.7142857142857,411.0,118.51202693862139,363.0,978.0
929,BUNHILL,12.0,436.36,408.0,68.92923907892789,363.0,668.0
930,BUNHILL,7.0,489.0,489.0,0.0,489.0,489.0
931,BUNHILL,3.0,607.0,607.0,74.95331880577403,554.0,660.0
932,BUNHILL,8.0,423.0,423.0,41.012193308819754,394.0,452.0
933,BUNHILL,5.0,377.0,377.0,0.0,377.0,377.0
934,HOUNSLOW CENTRAL,0.0,228.35374149659864,229.0,63.10111506310084,6.0,357.0
935,HOUNSLOW CENTRAL,12.0,465.7931034482759,439.0,115.75385809995551,362.0,989.0
936,HOUNSLOW CENTRAL,5.0,437.6666666666667,436.0,9.60902353693305,429.0,448.0
937,HOUNSLOW CENTRAL,13.0,522.5,522.5,89.80256121069154,459.0,586.0
938,HOUNSLOW CENTRAL,11.0,488.0,488.0,0.0,488.0,488.0
939,HOUNSLOW CENTRAL,9.0,507.75,455.5,129.53860428459154,420.0,700.0
940,TOTTENHAM HALE,8.0,408.3333333333333,424.0,34.297716153314546,369.0,432.0
941,TOTTENHAM HALE,0.0,231.1464968152866,237.0,65.44970816242396,4.0,354.0
942,TOTTENHAM HALE,9.0,551.1818181818181,510.0,218.89578259154203,363.0,1151.0
943,TOTTENHAM HALE,12.0,457.38461538461536,449.5,62.12122144522075,372.0,555.0
944,TOTTENHAM HALE,5.0,409.6666666666667,386.0,56.358968526165675,369.0,474.0
945,TOTTENHAM HALE,7.0,714.0,714.0,0.0,714.0,714.0
946,TOTTENHAM HALE,11.0,397.0,397.0,0.0,397.0,397.0
947,TOTTENHAM HALE,13.0,396.0,396.0,0.0,396.0,396.0
948,ST. HELIER,0.0,278.4776119402985,283.5,52.63174896168253,53.0,378.0
949,ST. HELIER,12.0,416.7,393.0,62.2314017873698,361.0,573.0
950,ST. HELIER,13.0,539.0,539.0,0.0,539.0,539.0
951,ST. HELIER,5.0,525.5,523.5,103.71917212678987,405.0,650.0
952,ST. HELIER,9.0,479.6111111111111,437.5,131.43826056316053,366.0,867.0
953,ST. HELIER,8.0,402.0,408.0,34.3874977280988,366.0,440.0
954,ST. HELIER,7.0,545.5,545.5,262.33661582020915,360.0,731.0
955,ST. HELIER,11.0,379.0,379.0,0.0,379.0,379.0
956,ST. HELIER,3.0,452.0,452.0,0.0,452.0,452.0
957,FINSBURY PARK,0.0,222.38388625592418,216.0,72.35862752433913,7.0,359.0
958,FINSBURY PARK,5.0,398.6666666666667,406.0,12.701705922171765,384.0,406.0
959,FINSBURY PARK,9.0,424.0,382.5,79.81729135970475,364.0,531.0
960,FINSBURY PARK,12.0,446.5,431.5,67.71972783806457,361.0,565.0
961,FINSBURY PARK,11.0,921.0,921.0,0.0,921.0,921.0
962,FINSBURY PARK,8.0,448.5,448.5,102.5304832720494,376.0,521.0
963,ST. LEONARD'S,12.0,422.18518518518516,406.0,64.36377208255554,361.0,595.0
964,ST. LEONARD'S,0.0,288.6507936507937,297.0,56.55317037412739,34.0,435.0
965,ST. LEONARD'S,5.0,472.2,412.0,99.88593494581707,394.0,602.0
966,ST. LEONARD'S,9.0,436.5882352941176,424.0,56.79024874871721,369.0,576.0
967,ST. LEONARD'S,7.0,432.0,432.0,0.0,432.0,432.0
968,ST. LEONARD'S,8.0,409.3333333333333,410.0,18.009256878986797,391.0,427.0
969,ST. LEONARD'S,11.0,658.0,658.0,0.0,658.0,658.0
970,ST. LEONARD'S,3.0,453.0,453.0,0.0,453.0,453.0
971,NORBURY PARK,0.0,245.07575757575756,255.0,57.47221686132971,82.0,349.0
972,NORBURY PARK,9.0,501.5,416.0,206.02669729916073,368.0,806.0
973,NORBURY PARK,12.0,387.6666666666667,392.0,22.81081614790083,363.0,408.0
974,NORBURY PARK,5.0,505.0,505.0,0.0,505.0,505.0
975,ERITH,0.0,240.6915422885572,249.0,71.07646852587325,2.0,354.0
976,ERITH,5.0,463.42857142857144,429.0,96.03620349093555,365.0,594.0
977,ERITH,12.0,475.17241379310343,405.0,140.25055868631205,361.0,905.0
978,ERITH,9.0,547.5,394.5,258.9067399663439,367.0,889.0
979,ERITH,7.0,498.6666666666667,490.0,55.5097589017763,448.0,558.0
980,HAMPSTEAD TOWN,0.0,295.7142857142857,307.0,52.28643743183696,10.0,380.0
981,HAMPSTEAD TOWN,12.0,432.26,393.0,99.41929554432888,360.0,991.0
982,HAMPSTEAD TOWN,9.0,435.62068965517244,413.0,73.66255774674882,361.0,692.0
983,HAMPSTEAD TOWN,8.0,476.7142857142857,459.0,100.22759813829437,367.0,632.0
984,HAMPSTEAD TOWN,11.0,521.0,464.0,195.1870897370008,366.0,877.0
985,HAMPSTEAD TOWN,5.0,508.5,449.5,180.82430304422184,363.0,905.0
986,HAMPSTEAD TOWN,13.0,418.0,418.0,0.0,418.0,418.0
987,HAMPSTEAD TOWN,7.0,452.0,452.0,0.0,452.0,452.0
988,HAMPSTEAD TOWN,3.0,700.5,700.5,310.41987694089437,481.0,920.0
989,HAMPSTEAD TOWN,10.0,433.0,433.0,0.0,433.0,433.0
990,BARNES,0.0,319.23809523809524,324.0,35.83978900873269,231.0,358.0
991,BARNES,8.0,452.0,425.5,82.12591957881912,389.0,568.0
992,BARNES,12.0,465.4864864864865,446.0,70.39358462783919,360.0,613.0
993,BARNES,9.0,424.61538461538464,418.0,45.24661766647768,366.0,507.0
994,BARNES,6.0,998.0,998.0,0.0,998.0,998.0
995,BARNES,10.0,408.0,408.0,0.0,408.0,408.0
996,BARNES,7.0,623.0,623.0,0.0,623.0,623.0
997,SPRINGFIELD,0.0,275.62987012987014,283.0,58.997945161813526,1.0,358.0
998,SPRINGFIELD,5.0,581.0,501.0,258.616318123973,380.0,1082.0
999,SPRINGFIELD,9.0,451.55555555555554,422.0,76.78722405307916,374.0,597.0
1000,SPRINGFIELD,7.0,417.0,417.0,25.45584412271571,399.0,435.0
1001,SPRINGFIELD,8.0,422.3333333333333,398.5,51.92173597508723,381.0,510.0
1002,SPRINGFIELD,12.0,420.2068965517241,404.0,54.4048181363857,362.0,573.0
1003,SPRINGFIELD,11.0,395.0,395.0,0.0,395.0,395.0
1004,CHASE,0.0,261.0882352941176,274.0,89.64369525143343,3.0,572.0
1005,CHASE,12.0,581.1818181818181,535.0,185.8485595951555,362.0,1044.0
1006,CHASE,5.0,675.7777777777778,624.0,232.9617875198515,384.0,1114.0
1007,CHASE,9.0,669.0416666666666,590.0,257.48456756907177,376.0,1168.0
1008,CHASE,10.0,465.6666666666667,438.0,48.7886598845811,437.0,522.0
1009,CHASE,13.0,483.5,483.5,129.4005409571382,392.0,575.0
1010,CHASE,11.0,390.0,390.0,0.0,390.0,390.0
1011,CHASE,6.0,785.0,785.0,0.0,785.0,785.0
1012,CHASE,7.0,868.0,868.0,0.0,868.0,868.0
1013,CHASE,8.0,449.0,449.0,0.0,449.0,449.0
1014,SOUTH WOODFORD,0.0,292.0217391304348,303.5,58.50716542268221,21.0,358.0
1015,SOUTH WOODFORD,5.0,794.0,771.0,333.09608223454086,473.0,1138.0
1016,SOUTH WOODFORD,8.0,382.6666666666667,376.0,25.65800719723442,361.0,411.0
1017,SOUTH WOODFORD,12.0,473.6363636363636,439.5,91.43123643302104,364.0,685.0
1018,SOUTH WOODFORD,9.0,494.5,486.0,44.81406029361767,442.0,562.0
1019,SOUTH WOODFORD,7.0,488.0,488.0,0.0,488.0,488.0
1020,BLACKHEATH WESTCOMBE,0.0,275.15238095238095,280.0,52.56823056246866,98.0,359.0
1021,BLACKHEATH WESTCOMBE,9.0,496.42857142857144,480.0,100.29432875767392,364.0,629.0
1022,BLACKHEATH WESTCOMBE,12.0,441.84375,412.5,67.28135885964254,367.0,610.0
1023,BLACKHEATH WESTCOMBE,11.0,413.5,413.5,61.518289963229634,370.0,457.0
1024,BLACKHEATH WESTCOMBE,5.0,548.1111111111111,467.0,173.81847172009975,366.0,924.0
1025,BLACKHEATH WESTCOMBE,8.0,576.0,630.0,173.7196016573835,379.0,748.0
1026,LADYWELL,0.0,258.83653846153845,251.5,53.29586052468303,143.0,356.0
1027,LADYWELL,12.0,421.4166666666667,411.5,33.131853207596116,385.0,477.0
1028,LADYWELL,9.0,491.5,491.5,149.19953083036154,386.0,597.0
1029,LADYWELL,13.0,402.0,402.0,0.0,402.0,402.0
1030,EAST HAM SOUTH,0.0,212.64655172413794,222.0,84.39104159239581,19.0,357.0
1031,EAST HAM SOUTH,5.0,564.2857142857143,539.0,132.38166323892733,397.0,779.0
1032,EAST HAM SOUTH,9.0,539.5,539.5,218.4959953866432,385.0,694.0
1033,EAST HAM SOUTH,12.0,468.8181818181818,453.0,96.33464400911873,362.0,654.0
1034,EAST HAM SOUTH,8.0,403.0,403.0,0.0,403.0,403.0
1035,CHESSINGTON SOUTH,8.0,504.2857142857143,478.0,65.27049942537667,440.0,620.0
1036,CHESSINGTON SOUTH,9.0,498.8,501.0,90.09737422425397,392.0,690.0
1037,CHESSINGTON SOUTH,12.0,514.0344827586207,490.0,101.27349207489755,384.0,854.0
1038,CHESSINGTON SOUTH,0.0,273.125,285.5,127.9547213442541,3.0,438.0
1039,CHESSINGTON SOUTH,5.0,511.5,511.5,77.07463914933368,457.0,566.0
1040,CHESSINGTON SOUTH,11.0,705.0,705.0,0.0,705.0,705.0
1041,CHESSINGTON SOUTH,7.0,612.0,612.0,0.0,612.0,612.0
1042,CHESSINGTON SOUTH,10.0,468.0,468.0,0.0,468.0,468.0
1043,HIGHGATE,0.0,250.83941605839416,256.0,73.00918894389076,2.0,430.0
1044,HIGHGATE,9.0,464.45454545454544,446.5,82.00739064994156,361.0,618.0
1045,HIGHGATE,12.0,434.719298245614,411.0,64.98482086115104,361.0,649.0
1046,HIGHGATE,8.0,469.38461538461536,451.0,79.6414239592463,372.0,644.0
1047,HIGHGATE,5.0,625.5,478.5,314.01963845169513,449.0,1096.0
1048,HIGHGATE,11.0,444.5,444.5,85.55992052357225,384.0,505.0
1049,HIGHGATE,13.0,520.0,520.0,0.0,520.0,520.0
1050,COLLEGE PARK AND OLD OAK,12.0,448.9183673469388,421.0,84.87143137679237,362.0,756.0
1051,COLLEGE PARK AND OLD OAK,0.0,274.4864864864865,286.0,66.0649631891168,4.0,389.0
1052,COLLEGE PARK AND OLD OAK,7.0,455.0,455.0,0.0,455.0,455.0
1053,COLLEGE PARK AND OLD OAK,9.0,521.1538461538462,457.0,184.95983625003842,362.0,923.0
1054,COLLEGE PARK AND OLD OAK,5.0,599.125,562.5,187.51795152160005,382.0,879.0
1055,COLLEGE PARK AND OLD OAK,8.0,421.5,421.5,45.96194077712559,389.0,454.0
1056,COLLEGE PARK AND OLD OAK,11.0,397.0,397.0,0.0,397.0,397.0
1057,NORTHCOTE,0.0,235.36296296296297,241.0,65.07201606479872,4.0,359.0
1058,NORTHCOTE,12.0,392.75,393.0,31.052375110448477,363.0,422.0
1059,NORTHCOTE,13.0,420.0,420.0,0.0,420.0,420.0
1060,NORTHCOTE,9.0,481.25,480.5,19.56825660774783,461.0,503.0
1061,NORTHCOTE,5.0,464.5,464.5,144.95689014324225,362.0,567.0
1062,NORTHCOTE,3.0,479.0,479.0,0.0,479.0,479.0
1063,WANDSWORTH COMMON,0.0,265.29473684210524,278.0,60.08821063329197,79.0,359.0
1064,WANDSWORTH COMMON,12.0,444.4375,433.5,81.90723919980049,362.0,693.0
1065,WANDSWORTH COMMON,9.0,1027.0,1027.0,0.0,1027.0,1027.0
1066,WANDSWORTH COMMON,5.0,536.0,536.0,0.0,536.0,536.0
1067,NORBITON,0.0,290.4428571428571,304.5,69.68867325558885,4.0,360.0
1068,NORBITON,12.0,451.65,417.5,95.7454272647277,361.0,687.0
1069,NORBITON,5.0,925.0,925.0,0.0,925.0,925.0
1070,NORBITON,9.0,485.1,393.5,219.67574589228855,365.0,1073.0
1071,NORBITON,11.0,576.5,576.5,68.58935777509511,528.0,625.0
1072,NORBITON,8.0,395.3333333333333,400.0,8.082903768654761,386.0,400.0
1073,NORBITON,7.0,581.0,581.0,0.0,581.0,581.0
1074,BROWNSWOOD,0.0,283.55882352941177,290.0,49.11466399651719,122.0,358.0
1075,BROWNSWOOD,9.0,451.8888888888889,438.0,83.13459635501401,365.0,640.0
1076,BROWNSWOOD,12.0,472.29411764705884,398.0,185.75311730421993,368.0,1127.0
1077,BROWNSWOOD,6.0,462.0,462.0,0.0,462.0,462.0
1078,BROWNSWOOD,5.0,460.0,495.0,73.9932429347437,375.0,510.0
1079,BROWNSWOOD,8.0,497.0,497.0,0.0,497.0,497.0
1080,TULSE HILL,0.0,269.25454545454545,272.0,60.10471540579555,16.0,356.0
1081,TULSE HILL,9.0,452.7894736842105,416.0,99.71045802019212,360.0,735.0
1082,TULSE HILL,12.0,470.8235294117647,446.0,92.0361581758208,368.0,706.0
1083,TULSE HILL,5.0,530.5,530.5,129.4005409571382,439.0,622.0
1084,TULSE HILL,8.0,455.0,455.0,0.0,455.0,455.0
1085,ABBEY ROAD,0.0,280.88495575221236,288.0,62.23927793667262,88.0,419.0
1086,ABBEY ROAD,9.0,478.85714285714283,438.5,94.59944473967565,368.0,657.0
1087,ABBEY ROAD,12.0,426.9375,418.0,50.8035021758671,379.0,578.0
1088,ABBEY ROAD,5.0,414.3333333333333,415.0,21.007935008784973,393.0,435.0
1089,ABBEY ROAD,8.0,398.0,398.0,42.42640687119285,368.0,428.0
1090,ABBEY ROAD,13.0,380.0,380.0,0.0,380.0,380.0
1091,ABBEY ROAD,11.0,425.0,425.0,0.0,425.0,425.0
1092,ABBEY ROAD,7.0,366.0,366.0,0.0,366.0,366.0
1093,OAKLEIGH,0.0,208.359375,189.0,73.26801575678509,14.0,358.0
1094,OAKLEIGH,9.0,490.1,412.5,148.85447778134036,373.0,793.0
1095,OAKLEIGH,12.0,448.8421052631579,409.0,96.90789622562855,362.0,695.0
1096,OAKLEIGH,7.0,574.0,574.0,179.60512242138307,447.0,701.0
1097,OAKLEIGH,8.0,424.0,413.0,20.808652046684813,411.0,448.0
1098,OAKLEIGH,11.0,364.0,364.0,0.0,364.0,364.0
1099,OAKLEIGH,5.0,817.0,817.0,0.0,817.0,817.0
1100,BLOOMSBURY,0.0,217.68493150684932,213.0,67.39596645319408,5.0,359.0
1101,BLOOMSBURY,12.0,466.5263157894737,423.0,125.10595225153138,361.0,875.0
1102,BLOOMSBURY,9.0,508.2549019607843,471.0,164.27036776451862,361.0,1028.0
1103,BLOOMSBURY,8.0,457.0,448.5,69.41757702484293,383.0,559.0
1104,BLOOMSBURY,7.0,519.0,519.0,0.0,519.0,519.0
1105,BLOOMSBURY,11.0,742.0,742.0,0.0,742.0,742.0
1106,BLOOMSBURY,13.0,822.0,822.0,0.0,822.0,822.0
1107,DUDDEN HILL,0.0,262.93518518518516,261.5,54.00212407524618,71.0,353.0
1108,DUDDEN HILL,12.0,453.0952380952381,416.0,109.2121352057109,365.0,739.0
1109,DUDDEN HILL,9.0,522.8,462.0,124.63025314906488,436.0,735.0
1110,DUDDEN HILL,5.0,549.0,450.0,207.08210931898486,410.0,787.0
1111,MORTLAKE AND BARNES COMMON,12.0,422.1304347826087,401.0,53.49027468770382,364.0,547.0
1112,MORTLAKE AND BARNES COMMON,0.0,271.2708333333333,277.0,67.44950501634801,26.0,349.0
1113,MORTLAKE AND BARNES COMMON,9.0,512.6666666666666,438.5,140.90516905588194,418.0,770.0
1114,MORTLAKE AND BARNES COMMON,5.0,671.0,671.0,80.61017305526642,614.0,728.0
1115,MORTLAKE AND BARNES COMMON,8.0,460.3333333333333,443.0,39.0042732701602,433.0,505.0
1116,MORTLAKE AND BARNES COMMON,13.0,722.5,722.5,98.2878425849301,653.0,792.0
1117,WEST BARNES,0.0,207.98245614035088,201.0,93.46169788972956,3.0,392.0
1118,WEST BARNES,9.0,502.5,468.5,154.60163862865966,372.0,701.0
1119,WEST BARNES,5.0,515.3333333333334,434.0,205.45153524209385,363.0,749.0
1120,WEST BARNES,12.0,472.8333333333333,448.0,96.14450929026923,380.0,588.0
1121,WEST BARNES,8.0,619.0,619.0,0.0,619.0,619.0
1122,MANOR PARK,12.0,437.18918918918916,400.0,93.30173210189193,360.0,785.0
1123,MANOR PARK,0.0,287.5882352941176,302.5,63.78794985021124,11.0,359.0
1124,MANOR PARK,9.0,449.2,442.0,56.71919134355379,363.0,547.0
1125,MANOR PARK,8.0,386.6666666666667,385.0,11.590225767142472,376.0,399.0
1126,MANOR PARK,5.0,423.0,423.0,0.0,423.0,423.0
1127,MANOR PARK,6.0,403.0,403.0,0.0,403.0,403.0
1128,HOE STREET,12.0,421.1666666666667,395.0,78.69393429050074,362.0,692.0
1129,HOE STREET,0.0,256.0147058823529,257.5,67.09683276668328,16.0,359.0
1130,HOE STREET,9.0,439.6363636363636,415.0,90.32637790509784,363.0,668.0
1131,HOE STREET,10.0,448.5,448.5,101.1162697096763,377.0,520.0
1132,HOE STREET,8.0,461.72727272727275,408.0,189.62441346466485,361.0,1022.0
1133,HOE STREET,7.0,633.5,633.5,48.79036790187178,599.0,668.0
1134,HOE STREET,5.0,502.5,502.5,152.02795795510772,395.0,610.0
1135,VALENTINES,0.0,296.910447761194,308.0,59.39307462518534,3.0,405.0
1136,VALENTINES,9.0,419.53846153846155,407.0,78.00599911183689,363.0,664.0
1137,VALENTINES,12.0,472.6190476190476,415.0,113.29010380014496,362.0,758.0
1138,VALENTINES,5.0,611.5714285714286,519.0,286.32257865494825,370.0,1150.0
1139,VALENTINES,10.0,491.0,491.0,158.39191898578665,379.0,603.0
1140,VALENTINES,11.0,369.0,369.0,0.0,369.0,369.0
1141,VALENTINES,13.0,371.0,371.0,0.0,371.0,371.0
1142,BROMLEY SOUTH,0.0,277.67391304347825,278.5,64.67944774303507,4.0,587.0
1143,BROMLEY SOUTH,12.0,435.68,424.0,51.619376207001956,367.0,561.0
1144,BROMLEY SOUTH,9.0,514.3333333333334,485.0,110.91438139393826,377.0,728.0
1145,BROMLEY SOUTH,11.0,456.0,456.0,0.0,456.0,456.0
1146,BROMLEY SOUTH,8.0,374.5,374.5,6.363961030678928,370.0,379.0
1147,BROMLEY SOUTH,5.0,395.5,395.5,33.23401871576773,372.0,419.0
1148,GROVE GREEN,0.0,234.84375,240.5,67.23595474975507,10.0,355.0
1149,GROVE GREEN,9.0,490.75,458.0,113.98214145833798,369.0,720.0
1150,GROVE GREEN,5.0,786.0,731.5,294.8321556411376,538.0,1143.0
1151,GROVE GREEN,12.0,445.0,413.0,102.975725294848,360.0,594.0
1152,LONGLANDS,0.0,178.15873015873015,191.0,74.8439680913019,4.0,346.0
1153,LONGLANDS,12.0,418.0,382.0,85.21971602862803,364.0,587.0
1154,LONGLANDS,9.0,809.0,809.0,0.0,809.0,809.0
1155,LONGLANDS,13.0,387.0,387.0,0.0,387.0,387.0
1156,LONGLANDS,5.0,502.0,502.0,0.0,502.0,502.0
1157,STONEBRIDGE,0.0,261.0394736842105,266.0,69.68989348784604,3.0,503.0
1158,STONEBRIDGE,12.0,457.0275229357798,428.0,105.8857227038237,360.0,1023.0
1159,STONEBRIDGE,9.0,524.7058823529412,485.0,121.98963311788134,377.0,831.0
1160,STONEBRIDGE,5.0,528.6363636363636,439.0,202.1075321343926,367.0,1026.0
1161,STONEBRIDGE,10.0,602.6666666666666,389.0,379.6476436557105,378.0,1041.0
1162,STONEBRIDGE,8.0,468.3636363636364,423.0,128.32324242106162,370.0,817.0
1163,STONEBRIDGE,13.0,450.0,450.0,0.0,450.0,450.0
1164,STONEBRIDGE,6.0,654.0,654.0,0.0,654.0,654.0
1165,STONEBRIDGE,3.0,431.0,431.0,0.0,431.0,431.0
1166,ST. DUNSTAN'S,0.0,274.353982300885,281.0,53.78809619270233,40.0,359.0
1167,ST. DUNSTAN'S,5.0,489.5,489.5,167.58430714121175,371.0,608.0
1168,ST. DUNSTAN'S,12.0,429.30434782608694,386.0,113.98701472401014,363.0,850.0
1169,ST. DUNSTAN'S,9.0,420.25,398.0,65.84008404206868,371.0,514.0
1170,ST. DUNSTAN'S,7.0,407.0,407.0,0.0,407.0,407.0
1171,ST. DUNSTAN'S,13.0,395.0,395.0,26.870057685088806,376.0,414.0
1172,DULWICH VILLAGE,0.0,275.03846153846155,281.5,49.96711705924996,59.0,359.0
1173,DULWICH VILLAGE,12.0,411.76190476190476,403.0,35.278753892257534,369.0,489.0
1174,DULWICH VILLAGE,7.0,404.5,404.5,19.091883092036785,391.0,418.0
1175,DULWICH VILLAGE,9.0,462.42857142857144,427.0,89.01142043037493,372.0,641.0
1176,DULWICH VILLAGE,5.0,451.0,451.0,0.0,451.0,451.0
1177,DULWICH VILLAGE,6.0,384.0,384.0,0.0,384.0,384.0
1178,DULWICH VILLAGE,8.0,477.0,477.0,0.0,477.0,477.0
1179,KNIGHTSBRIDGE AND BELGRAVIA,0.0,277.4811715481172,286.0,54.4169116566896,41.0,416.0
1180,KNIGHTSBRIDGE AND BELGRAVIA,12.0,434.53333333333336,406.0,74.45089901160605,363.0,702.0
1181,KNIGHTSBRIDGE AND BELGRAVIA,5.0,532.4444444444445,504.0,198.03794529780848,379.0,1011.0
1182,KNIGHTSBRIDGE AND BELGRAVIA,13.0,613.0,613.0,142.8355697996826,512.0,714.0
1183,KNIGHTSBRIDGE AND BELGRAVIA,9.0,466.7692307692308,429.0,103.73510331570037,362.0,810.0
1184,KNIGHTSBRIDGE AND BELGRAVIA,3.0,373.0,373.0,0.0,373.0,373.0
1185,KNIGHTSBRIDGE AND BELGRAVIA,8.0,564.1428571428571,400.0,288.541983410519,361.0,1094.0
1186,KNIGHTSBRIDGE AND BELGRAVIA,11.0,375.0,375.0,0.0,375.0,375.0
1187,KNIGHTSBRIDGE AND BELGRAVIA,7.0,845.0,842.0,240.51403285463408,606.0,1087.0
1188,CHURCHFIELDS,12.0,466.57894736842104,452.0,86.66302286537056,362.0,658.0
1189,CHURCHFIELDS,0.0,239.0609756097561,235.0,55.61848603800621,5.0,332.0
1190,CHURCHFIELDS,8.0,542.75,540.5,51.577611422011394,485.0,605.0
1191,CHURCHFIELDS,7.0,481.0,481.0,0.0,481.0,481.0
1192,CHURCHFIELDS,9.0,661.0,661.0,50.91168824543142,625.0,697.0
1193,CHURCHFIELDS,5.0,847.5,847.5,113.84419177103415,767.0,928.0
1194,PRESTON,9.0,462.42105263157896,440.0,92.00985200236482,363.0,686.0
1195,PRESTON,0.0,307.2931034482759,313.5,38.83072062019771,189.0,359.0
1196,PRESTON,5.0,646.4,597.0,260.11785790291293,388.0,967.0
1197,PRESTON,10.0,376.0,376.0,0.0,376.0,376.0
1198,PRESTON,12.0,470.44117647058823,467.0,87.02496722082748,364.0,675.0
1199,PRESTON,8.0,489.0,411.0,144.29830213831346,369.0,651.0
1200,PRESTON,7.0,609.25,422.5,383.98122783976476,407.0,1185.0
1201,ALDBOROUGH,0.0,293.6707317073171,312.5,60.13278616775961,39.0,359.0
1202,ALDBOROUGH,5.0,453.75,445.5,81.35240798964887,369.0,595.0
1203,ALDBOROUGH,9.0,439.2,409.5,68.55946324177283,371.0,580.0
1204,ALDBOROUGH,12.0,425.3157894736842,405.0,61.45825379120634,360.0,604.0
1205,ALDBOROUGH,7.0,447.0,447.0,0.0,447.0,447.0
1206,ALDBOROUGH,6.0,404.0,404.0,0.0,404.0,404.0
1207,ALDBOROUGH,3.0,597.0,597.0,0.0,597.0,597.0
1208,ALDBOROUGH,13.0,497.0,497.0,8.48528137423857,491.0,503.0
1209,ALDBOROUGH,8.0,491.0,491.0,0.0,491.0,491.0
1210,ALDBOROUGH,10.0,415.0,415.0,0.0,415.0,415.0
1211,STOKE NEWINGTON,0.0,203.28,211.0,75.61506932931702,15.0,350.0
1212,STOKE NEWINGTON,12.0,498.6666666666667,456.0,174.1531892712084,366.0,1010.0
1213,STOKE NEWINGTON,7.0,430.5,430.5,24.748737341529164,413.0,448.0
1214,STOKE NEWINGTON,5.0,516.0,500.0,132.72528018429645,392.0,656.0
1215,STOKE NEWINGTON,8.0,454.6666666666667,443.0,39.80368492154129,422.0,499.0
1216,STOKE NEWINGTON,9.0,468.5,432.0,100.09828503359418,396.0,614.0
1217,STOKE NEWINGTON,13.0,415.6666666666667,411.0,9.865765724632494,409.0,427.0
1218,THE WRYTHE,12.0,447.9642857142857,403.0,115.80266808889998,363.0,893.0
1219,THE WRYTHE,0.0,312.7083333333333,319.0,35.805609430181,225.0,359.0
1220,THE WRYTHE,9.0,552.3636363636364,538.0,157.91723954481517,373.0,852.0
1221,THE WRYTHE,5.0,575.5,575.5,103.94469683442249,502.0,649.0
1222,THE WRYTHE,10.0,497.0,497.0,0.0,497.0,497.0
1223,THE WRYTHE,11.0,474.0,474.0,154.14927829866735,365.0,583.0
1224,THE WRYTHE,7.0,1123.0,1123.0,0.0,1123.0,1123.0
